#,Game,Release date,Price,Score rank(Userscore / Metascore),Owners,Players,Playtime (Median),Developer(s),Publisher(s),Genre
1330,Duck Life: Retro Pack,"May 11, 2015",$3.99,N/A (N/A),"20,000 .. 50,000",0%,00:00 (00:00),Wix Games,MoFunZone Inc.,Sports
1336,VRC PRO,"Mar 24, 2015",$22.49,N/A (N/A),"20,000 .. 50,000",0%,00:00 (00:00),Virtual Racing Industries Ltd.,Virtual Racing Industries Ltd.,Sports
1338,World of Mixed Martial Arts 3,"Mar 19, 2015",$19.99,N/A (N/A),"20,000 .. 50,000",0%,00:00 (00:00),Grey Dog Software,Viva Media,Sports
1349,Stock Car Extreme,"Feb 11, 2015",$14.99,N/A (N/A),"20,000 .. 50,000",0%,00:00 (00:00),Reiza Studios,Reiza Studios,Sports
1352,Formula Truck 2013,"Apr 10, 2013",$9.99,N/A (N/A),"20,000 .. 50,000",0%,00:00 (00:00),Reiza Studios,Reiza Studios,Sports
1354,ClusterPuck 99,"Jan 23, 2015",$4.99,N/A (N/A),"20,000 .. 50,000",0%,00:00 (00:00),PHL Collective,PHL Collective,Sports
1363,Quantum Rush Champions,"Dec 4, 2014",$9.99,N/A (N/A),"20,000 .. 50,000",0%,00:00 (00:00),GameArt Studio GmbH,GameArt Studio GmbH,Sports
1365,MXGP - The Official Motocross Videogame Compact,"Dec 3, 2014",,N/A (N/A),"20,000 .. 50,000",0%,00:00 (00:00),Milestone S.r.l.,Milestone S.r.l.,Sports
1367,MotoGP14 Compact,"Nov 21, 2014",,N/A (N/A),"20,000 .. 50,000",0%,00:00 (00:00),Milestone S.r.l.,Milestone S.r.l.,Sports
1368,Cinemaware Anthology: 1986-1991,"Nov 14, 2014",,N/A (N/A),"20,000 .. 50,000",0%,00:00 (00:00),Cinemaware,Starbreeze Publishing AB,Sports
1373,Moto Racer Collection,"Nov 30, 2011",$9.99,N/A (N/A),"20,000 .. 50,000",0%,00:00 (00:00),Microids,Microids,Sports
1374,Wrestling Revolution 3D,"Oct 1, 2014",$9.99,N/A (N/A),"20,000 .. 50,000",0%,00:00 (00:00),MDickie,MDickie,Sports
1376,Pro Rugby Manager 2015,"Sep 18, 2014",$9.99,N/A (N/A),"20,000 .. 50,000",0%,00:00 (00:00),Cyanide,505 Games,Sports
1382,Don Bradman Cricket 14,"Jun 26, 2014",$19.99,N/A (N/A),"20,000 .. 50,000",0%,00:00 (00:00),Big Ant Studios,Big Ant Studios,Sports
1383,Pro Cycling Manager 2014,"Jun 19, 2014",$9.99,N/A (N/A),"20,000 .. 50,000",0%,00:00 (00:00),Cyanide Studio,"DeXP, MyLifeGame.RU",Sports
1396,My Riding Stables: Life with Horses,"Mar 27, 2014",$14.99,N/A (N/A),"20,000 .. 50,000",0%,00:00 (00:00),Sproing,familyplay,Sports
1398,Riptide GP2,"Mar 7, 2014",$6.99,N/A (N/A),"20,000 .. 50,000",0%,00:00 (00:00),Vector Unit,Vector Unit,Sports
1399,Probably Archery,"Feb 6, 2014",$2.99,N/A (N/A),"20,000 .. 50,000",0%,00:00 (00:00),South East Games,South East Games,Sports
1402,World Basketball Tycoon,"Nov 18, 2013",$3.99,N/A (N/A),"20,000 .. 50,000",0%,00:00 (00:00),,Strategy First,Sports
1408,MUD - FIM Motocross World Championship,"Feb 26, 2013",$9.99,N/A (N/A),"20,000 .. 50,000",0%,00:00 (00:00),Milestone S.r.l.,Milestone S.r.l.,Sports
1421,World Basketball Manager 2010,"Apr 21, 2010",$3.99,N/A (N/A),"20,000 .. 50,000",0%,00:00 (00:00),Icehole Games,Strategy First,Sports
1424,Metal Drift,"Oct 22, 2009",$9.99,N/A (N/A),"20,000 .. 50,000",0%,00:00 (00:00),Black Jacket Studios,Black Jacket Studios,Sports
1434,Free Running,"Apr 5, 2007",$5.99,N/A (N/A),"20,000 .. 50,000",0%,00:00 (00:00),Rebellion,Rebellion,Sports
1436,Premier Manager 06/07,"Aug 18, 2006",$0.74,N/A (N/A),"20,000 .. 50,000",0%,00:00 (00:00),ZOO Digital Publishing,Funbox Media Ltd,Sports
1438,Premier Manager 04/05,"Nov 5, 2004",$0.74,N/A (N/A),"20,000 .. 50,000",0%,00:00 (00:00),ZOO Digital Publishing,Funbox Media Ltd,Sports
1443,Hunting Unlimited 1,"Nov 25, 2001",$9.99,N/A (N/A),"20,000 .. 50,000",0%,00:00 (00:00),SCS Software,Ziggurat,Sports
28,VIDEOBALL,"Jul 12, 2016",$9.99,N/A (N/A/82%),"0 .. 20,000",0%,00:00 (00:00),"Action Button Entertainment, LLC",Iron Galaxy Studios,Sports
54,Cross Racing Championship Extreme,"Sep 18, 2018",$9.99,N/A (N/A/77%),"0 .. 20,000",0%,00:00 (00:00),Invictus Games Ltd.,Invictus Games Ltd.,Sports
79,Trailblazers,"May 8, 2018",$29.99,N/A (N/A/69%),"0 .. 20,000",0%,00:00 (00:00),Supergonk,Rising Star Games,Sports
82,Basketball Pro Management 2015,"Nov 19, 2014",$9.99,N/A (N/A/69%),"0 .. 20,000",0%,00:00 (00:00),"Umix Studios, Cyanide Studio",Nacon,Sports
92,Xenon Racer,"Mar 26, 2019",$14.99,N/A (N/A/64%),"0 .. 20,000",0%,00:00 (00:00),3DClouds,3DClouds,Sports
94,SpiritSphere DX,"Jan 23, 2017",$9.99,N/A (N/A/64%),"0 .. 20,000",0%,00:00 (00:00),Eendhoorn Games,Eendhoorn Games,Sports
95,Franchise Hockey Manager 3,"Oct 31, 2016",$19.99,N/A (N/A/64%),"0 .. 20,000",0%,00:00 (00:00),"Out of the Park Developments, Minos Games",Out of the Park Developments,Sports
97,GUTS,"Nov 15, 2017",$9.99,N/A (N/A/63%),"0 .. 20,000",0%,00:00 (00:00),Flux Games Inc.,Libredia Entertainment,Sports
110,Vancouver 2010 - The Official Video Game of the Olympic Winter Games,"Feb 18, 2010",,N/A (N/A/57%),"0 .. 20,000",0%,00:00 (00:00),Eurocom,SEGA,Sports
115,Snow Moto Racing Freedom,"Apr 11, 2017",$12.99,N/A (N/A/50%),"0 .. 20,000",0%,00:00 (00:00),Zordix AB,Zordix AB,Sports
116,Bush Hockey League,"Mar 28, 2017",$11.99,N/A (N/A/48%),"0 .. 20,000",0%,00:00 (00:00),V7 Entertainment Inc.,V7 Entertainment Inc.,Sports
118,Lord Democrat Strikes Out!,"Mar 29, 2019",Free,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Kevin Lund,K. Lund,Sports
122,Aussie Sports VR 2016,"Mar 5, 2019",,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Reload Labs,Reload Labs,Sports
124,Proton Ball,"Feb 18, 2019",,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Exoception,Exoception,Sports
125,Tobit,"Feb 14, 2019",Free,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Vectura Games,Vectura Games,Sports
128,POCKET CAR : VRGROUND,"Jan 8, 2019",,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Jamong Inc.,Jamong Inc.,Sports
133,TendyTrainer,"Dec 3, 2018",Free,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),"Owen Smallwood, Duncan Boyes","Owen Smallwood, Duncan Boyes",Sports
135,RocketGO,"Nov 26, 2018",Free,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Ge Yin,Y.L.Legion,Sports
137,VIDEO GAME,"Nov 12, 2018",Free,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Luke Sanderson,Luke Sanderson,Sports
140,Tennis Story,"Oct 5, 2018",Free,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Gersh Games LLC,Gersh Games LLC,Sports
141,Tiska Buska,"Sep 13, 2018",Free,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),No one important,No one important,Sports
142,Pro Strategy Football 2019,"Aug 28, 2018",,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Kerry Batts,Pro Strategy Games,Sports
144,VR Jogger,"Aug 17, 2018",Free,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),EnsenaSoft,EnsenaSoft,Sports
145,Welcome to the Pool Hall,"Aug 13, 2018",,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),,dualgm,Sports
146,Rockochet,"Aug 6, 2018",,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),PixPan Studios,PixPan Studios,Sports
147,Synthrally,"Jul 30, 2018",Free,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Roseball Games,Roseball Games,Sports
148,Blood Bowl: Death Zone,"Jul 17, 2018",,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Cyanide Studio,Bigben Interactive,Sports
149,Deathmatch Soccer,"Jul 11, 2018",Free,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Twin Squid Ltd,Twin Squid Ltd,Sports
151,MOBA GM,"Jun 29, 2018",Free,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Zen GM Games,Zen GM Games,Sports
153,Basketball Hero VR,"Jun 20, 2018",,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Caleb Scott,Calebula Studios,Sports
155,Dirt Bike Insanity,"Jun 15, 2018",,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),dev4play,dev4play,Sports
156,Gull Kebap VR,"Jun 14, 2018",Free,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),wosabi,wosabi,Sports
157,kicker,"Jun 13, 2018",Free,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),ZREALITY GmbH,Olympia Verlag GmbH,Sports
160,Rust,"May 28, 2018",Free,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),William W,William W,Sports
161,Skip's Sanity,"May 25, 2018",Free,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),David Donarumo,David Donarumo,Sports
162,Block Party Sports,"May 3, 2018",,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),"All-Star Apps, LLC","All-Star Apps, LLC",Sports
163,Monster Truck Drive,"May 2, 2018",,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Builder7,Ripknot Systems,Sports
165,Outbreak in Space VR - Free,"Apr 25, 2018",Free,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Black Poodle Entertainment,Black Poodle Entertainment,Sports
166,Glitchball,"Apr 24, 2018",Free,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Reboot Arcade,Reboot Arcade,Sports
167,The Stray Cat,"Apr 20, 2018",Free,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),EugeneLee,EugeneLee,Sports
168,Cross Country Skiing VR,"Apr 12, 2018",Free,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Levrage,Levrage,Sports
170,Beer and Skittls VR,"Mar 29, 2018",Free,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Black Poodle Entertainment,Black Poodle Entertainment,Sports
171,Skyscraper Climb VR,"Mar 19, 2018",,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Builder7,福州沉浸者网络科技有限公司,Sports
172,Full-On Paintball,"Mar 12, 2018",Free,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Gamepainters,Gamepainters,Sports
173,VR Soccer Training,"Mar 9, 2018",Free,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Digitalzone,Digitalzone,Sports
174,DDS(D.I.Y Drone Simulator) Demo,"Mar 6, 2018",,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Juicy Lab,Juicy Lab,Sports
175,Beat the Blitz,"Mar 1, 2018",Free,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),The Mill,Gatorade,Sports
176,Miney Company: A Data Racket,"Feb 22, 2018",Free,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Glass Temple Games,Glass Temple Games,Sports
177,XL1-ClippingPoint,"Feb 21, 2018",Free,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),XLGAMES.Inc,XLGAMES.Inc,Sports
178,Goaltender VR,"Feb 19, 2018",,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),CoffeeOD Games,CoffeeOD Games,Sports
179,Redline Ultimate Racing,"Feb 14, 2018",,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),SimProse Studios,SimProse Studios,Sports
181,D.R.I.L.L.,"Jan 23, 2018",Free,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),dfree,VR-Reel Media,Sports
184,Pro Strategy Football 2018,"Dec 15, 2017",,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Kerry Batts,Pro Strategy Games,Sports
185,VR DREAM MATCH BASEBALL,"Dec 6, 2017",,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),SOOTH Inc.,SOOTH Inc.,Sports
186,Esports Life: Ep.1 - Dreams of Glory,"Nov 30, 2017",,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),U-Play Online,"U-Play Online,",Sports
188,Clumsy Moose Season,"Nov 13, 2017",,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Enrick Lambert,Enrick Lambert,Sports
189,World War Party: Game Of Trump,"Nov 11, 2017",Free,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),bad monkee,bad monkee,Sports
193,Deer Hunter: Reloaded,"Oct 24, 2017",,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Game Mechanic Studios,GameMill Entertainment,Sports
197,Cosmic Kites,"Sep 7, 2017",,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Fishmoose Interactive,Fishmoose Interactive,Sports
200,Dodgeball,"Aug 4, 2017",,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),313 Studios,313 Studios,Sports
203,Zombie Hobby VR,"Jun 29, 2017",Free,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Pointlight Games,Pointlight Games,Sports
205,Redfoot Bluefoot Dancing,"Jun 20, 2017",,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Rebuff Reality,Rebuff Reality,Sports
206,Deadly Hunter VR,"Jun 19, 2017",Free,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Leiting Interactive,Leiting Interactive,Sports
209,Nightcrawler VR Bowling,"May 27, 2017",Free,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Nadya Primak,Nadya Primak,Sports
211,Blobby Tennis,"May 12, 2017",Free,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),SlinDev,SlinDev,Sports
212,Bang Bang Car,"Apr 18, 2017",Free,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Galaxy Game Studio,Galaxy Game Studio,Sports
213,The Professor Presents: #GotHandles,"Apr 14, 2017",Free,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),The Secret Location,Mountain Dew,Sports
215,Q.U.I.R.K.,"Mar 29, 2017",,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),uGen Inc.,uGen Inc.,Sports
216,Virtual Sports,"Mar 29, 2017",,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Free Range Games,Vive Studios,Sports
217,Club Manager 2017,"Mar 24, 2017",,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),BigBlaze Games,2tainment GmbH,Sports
220,Shadow Circuit,"Mar 20, 2017",,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),WetWare / Games,WetWare / Games,Sports
221,Rubber Ball VR,"Mar 9, 2017",Free,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Viraug,Viraug,Sports
223,Smackitball,"Feb 27, 2017",Free,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),"Kevin Fathi, Nima Zeighami, Benjamin Marx, Evie Powell, Kijoon Shin, Victor Brodin, Benjamin Niu, Jason Briggs",VR Sports,Sports
226,Treehouse Basketball,"Feb 15, 2017",,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Treehouse,Treehouse,Sports
227,VR Golf Online,"Feb 8, 2017",,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),KakaoVX,Kakao Games Corp.,Sports
230,VRSailing by BeTomorrow,"Jan 12, 2017",Free,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),BeTomorrow,BeTomorrow,Sports
231,Football Blitz,"Jan 4, 2017",,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Applava,Applava,Sports
233,Kickoff Legends,"Dec 21, 2016",Free,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),StudioQi,StudioQi,Sports
234,Arcade Saga,"Dec 8, 2016",,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),2 Bears Studio,Vive Studios,Sports
235,Bowling at the Lake,"Dec 3, 2016",Free,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),WhirlVFX,WhirlVFX,Sports
239,RoboSports VR,"Nov 7, 2016",Free,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Babeltime,Babeltime,Sports
241,"Fire in the Goal ""轰个球""","Oct 26, 2016",,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Wild Planet Studio,Wild Planet Studio,Sports
242,Maximum Archery The Game,"Oct 14, 2016",,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Max Apps LLC,Max Apps LLC,Sports
244,Hat Trick Header,"Oct 4, 2016",,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),no-pact,no-pact,Sports
250,Pro Strategy Football 2016,"Sep 6, 2016",,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Kerry Batts,Pro Strategy Games,Sports
251,Limberjack,"Sep 1, 2016",Free,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),DigitasLBi,Husqvarna,Sports
253,Power Link VR,"Aug 30, 2016",Free,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Himi Games,Newsight games,Sports
255,GI Racing 2.0,"Jul 22, 2016",Free,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),TGI Game Studio,The Game Institute,Sports
259,The Nest,"Jun 14, 2016",Free,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),invrse studios,invrse studios,Sports
262,Don Bradman Cricket 17 Demo,"May 26, 2016",,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Big Ant Studios,Big Ant Studios,Sports
263,Hover Cubes: Arena,"May 2, 2016",,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Gametology,Deck13,Sports
264,Ultimate Fight Manager 2016,"Apr 28, 2016",,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),"Snowfall, Night Node Software",Night Node Software,Sports
267,R.B.I. Baseball 16,"Mar 29, 2016",,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),MLB.com,MLB.com,Sports
268,MiniGolf Mania,"Mar 25, 2016",,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Road Turtle Games,Axis Games,Sports
270,Iron Madness,"Mar 2, 2016",Free,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Justin Sawchuk,Justin Sawchuk,Sports
277,Foosball: World Tour,"Dec 11, 2015",,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),"Grip Games, 3Division",Grip Games,Sports
279,Handball 16,"Nov 27, 2015",,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Eko Software,"Nacon, Plug In Digital",Sports
289,R.B.I. Baseball 15,"Apr 30, 2015",,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),MLB.com,MLB.com,Sports
292,Club Manager 2015,"Dec 4, 2014",,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),BigBlaze Games,2tainment GmbH,Sports
298,EnviroGolf,"Jan 15, 2014",Free,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Seemingly Pointless,Seemingly Pointless,Sports
299,Basketball Pro Management 2014,"Jan 6, 2014",,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Umix Studios,"Plug In Digital, Cyanide Studio",Sports
303,Dungeonbowl - Knockout Edition,"Jul 2, 2012",,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Cyanide Studio,Nacon,Sports
304,football girl,"Dec 3, 2010",Free,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),bluesky,bluesky,Sports
307,Beijing 2008 - The Official Video Game of the Olympic Games,"Jul 8, 2008",,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Eurocom,SEGA,Sports
309,Retrocycles,"May 18, 2000",Free,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Manuel Moos,Manuel Moos,Sports
310,Beast Boxing Turbo,"May 1, 1988",,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),,inXile Entertainment,Sports
311,Steel Circus,Coming soon,,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),,Angus,Sports
312,"Game club ""Waka-Waka""","Apr 10, 2019",$1.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),"FastGame, VICTORIA Games",FastGame,Sports
313,Pixel Puzzles 2: Paintings,"Apr 10, 2019",$4.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Pixel Puzzles,Pixel Puzzles,Sports
314,Mine the Gold,"Apr 10, 2019",$29.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),A Nostru,My Way Games,Sports
315,The Hunt in the Forest,"Apr 8, 2019",$0.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),A Nostru,My Way Games,Sports
316,Assault of the Robots,"Apr 8, 2019",$29.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),A Nostru,My Way Games,Sports
317,家园（Home Land）,"Apr 8, 2019",,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Z.A.Games,Z.A.Games,Sports
318,Trinity.Town: Monastery | Martial Arts and Meditation,"Apr 6, 2019",$11.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Mike's Cloud GmbH,Trinity.Town GmbH,Sports
320,3 on 3 Super Robot Hockey,"Apr 5, 2019",$4.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),London Sports Game Studios,London Sports Game Studios,Sports
321,GOLF in PAPER,"Apr 5, 2019",$1.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),meokigame,meokigame,Sports
322,Super Realistic Autocross,"Apr 4, 2019",,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),"Doonamai, LLC","Doonamai, LLC",Sports
323,Hit&Run VR baseball,"Apr 4, 2019",$5.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Twohands Creative,Twohands Creative,Sports
324,Big Boot Baseball,"Apr 3, 2019",$5.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),"Zero Brain, LLC","Zero Brain, LLC",Sports
326,Total Esports Action Manager,"Apr 2, 2019",$9.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Mighty Games,Mighty Games,Sports
328,MinigolfPark VR,"Mar 29, 2019",$4.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),HappyFields,HappyFields,Sports
329,Stellar Sphere,"May 25, 2019",$4.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Titan Deep Space Company,Titan Deep Space Company,Sports
331,Burnout Drift,"Mar 28, 2019",$2.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),BoneCracker Games,"BoneCracker Games, Buğra Özdoğanlar",Sports
335,龍炎高校伝説２ The Legend of the Dragonflame High School 2,"Mar 22, 2019",$2.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),HUNTERS,HUNTERS,Sports
337,Bikini Surfer Girl - Wild Wahine,"Mar 21, 2019",$4.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Denki Gaka,Denki Gaka,Sports
338,Late Night 1320,"Mar 15, 2019",$8.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Purple Shadow Interactive,Purple Shadow Interactive,Sports
341,MMA Team Manager,"Mar 11, 2019",$29.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Alternative Software Ltd,Alternative Software Ltd,Sports
342,Desktop Dynasties: Pro Football,"Mar 8, 2019",$0.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),GoldenCrest Games,GoldenCrest Games,Sports
343,Xtreme League,"Mar 7, 2019",,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Art Of Adventures,Art Of Adventures,Sports
344,I Need Spirit: Off Road Edition,"Mar 7, 2019",$0.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),dev dev,CGE Digital,Sports
345,GACHIMUCHI The Card Game,"Mar 7, 2019",$0.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),M♂NLY,M♂NLY,Sports
346,Puttin' Around,"Mar 6, 2019",$4.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Better Games LLC,Better Games LLC,Sports
347,Extreme Racing on Highway,"Mar 6, 2019",$0.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),A Nostru,My Way Games,Sports
348,Real Fishing VR,"Mar 5, 2019",$12.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Funnypack,Funnypack,Sports
349,GRITS Racing,"Mar 4, 2019",Free,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Muddy Desert,Muddy Desert,Sports
350,Legendary Eleven: Epic Football,"Mar 1, 2019",$14.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Eclipse Games,Eclipse Gamse,Sports
351,V.L.A.D.i.K,"Mar 1, 2019",$0.49,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Narko Games,Narko Games,Sports
352,BFGE (Bartender Flair Game),"Mar 1, 2019",$3.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Gazflair3d,Gazflair3d,Sports
354,Ski Drive: Biathlon,"Feb 28, 2019",,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Art Of Adventures,Art Of Adventures,Sports
355,SkydiVeR,"Feb 28, 2019",$4.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),KR Games,Star Consult S.r.l.,Sports
356,VireFit,"Feb 28, 2019",$10.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Daemon Cat,Daemon Cat,Sports
357,3Gun Nation VR,"Feb 28, 2019",$3.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Team Bravo Limited,Team Bravo Limited,Sports
358,Super Arcade Soccer,"Feb 26, 2019",$3.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Ruben Alcañiz,Ruben Alcañiz,Sports
360,DUST-UP,"Feb 22, 2019",$9.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),SergeyDo,SergeyDo,Sports
361,Athletics Games VR,"Feb 15, 2019",$2.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Vicente Rosell Roig,Vicente Rosell Roig,Sports
362,Future Aero Racing S Ultra,"Feb 21, 2019",$3.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),NURENDSOFT: Jordi Ramon Games,Jorge Ramon Puig,Sports
363,Fly Flew Flown,"Feb 21, 2019",$4.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Useless Machines,SA Industry,Sports
364,Robot Soccer Challenge,"Feb 18, 2019",$14.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Render System,Render System,Sports
365,Fantasy Island,"Feb 18, 2019",$0.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),BoringGame,BoringGame,Sports
366,Extreme Truck Simulator,"Feb 15, 2019",$0.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),A Nostru,My Way Games,Sports
367,Beat Blaster,"Feb 15, 2019",$19.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Ivanovich Games,Ivanovich Games,Sports
